request date,USD cash balance,EUR cash balance,Total cash balance in EUR,USD-EUR exchange rate,EUR-EUR exchange rate,USD deposits,EUR deposits,Total deposits in EUR,USD withdrawals,EUR withdrawals,Total withdrawals in EUR,USD investments,EUR investments,Total investment in EUR,Market value of the USD investments,Market value of the EUR investments,Total market value in EUR,P/L in USD,P/L in EUR,Total P/L in EUR
2021-10-16 21:00:00,1527.422,18.910742,1335.99145838,0.86229,1,20000,500,17745.8,0,0,0,96629.77,480.13,83803.0143733,1057539.48,699.31,912605.0282092,959382.29,200.27,827466.0248441
2021-10-17 21:00:00,1527.422,18.910742,1335.99145838,0.86229,1,20000,500,17745.8,0,0,0,96629.77,480.13,83803.0143733,1057539.48,699.15,912604.8682092,959382.29,200.11,827465.8648441
2021-10-18 21:00:00,1527.422,18.910742,1335.99145838,0.86229,1,20000,500,17745.8,0,0,0,96629.77,480.13,83803.0143733,1057539.48,710.19,912615.9082092,959382.29,211.15,827476.9048441
2021-10-19 21:00:00,1527.422,18.910742,1334.08218088,0.86104,1,20000,500,17720.8,0,0,0,96629.77,480.13,83682.2271608,1092326.62,727.55,941264.4628848,994169.43,228.51,856248.1560072
2021-10-20 21:00:00,1527.422,18.910742,1332.0354354,0.8597,1,20000,500,17694,0,0,0,96629.77,480.13,83552.743269,1111115.3,761.65,955987.47341,1012958.11,262.61,871102.697167
2021-10-21 21:00:00,1527.422,18.910742,1329.438818,0.858,1,20000,500,17660,0,0,0,96629.77,480.13,83388.47266,1122289.54,720.48,963644.90532,1024132.35,221.44,878926.9963
2021-10-22 21:00:00,1527.422,18.910742,1332.78387218,0.86019,1,20000,500,17703.8,0,0,0,96629.77,480.13,83600.0918563,1099297.71,695.41,946300.3071649,1001140.52,196.37,861367.4338988
2021-10-23 21:00:00,1527.422,18.910742,1331.1189822,0.8591,1,20000,500,17682,0,0,0,96629.77,480.13,83494.765407,1110647.55,703.81,954861.120205,1012490.36,204.77,870035.238276
2021-10-24 21:00:00,1527.422,18.910742,1331.1189822,0.8591,1,20000,500,17682,0,0,0,96629.77,480.13,83494.765407,1110647.55,691.24,954848.550205,1012490.36,192.2,870022.668276
2021-10-25 21:00:00,1527.422,18.910742,1331.1189822,0.8591,1,20000,500,17682,0,0,0,96629.77,480.13,83494.765407,1110647.55,725.27,954882.580205,1012490.36,226.23,870056.698276
2021-10-26 21:00:00,1527.422,18.910742,1334.3265684,0.8612,1,20000,500,17724,0,0,0,96629.77,480.13,83697.687924,1122323.13,717.73,967262.409556,1024165.94,218.69,882230.397528
2021-10-27 21:00:00,1527.422,18.910742,1335.8539904,0.8622,1,20000,500,17744,0,0,0,96629.77,480.13,83794.317694,1114226.45,677.69,961363.73519,1016069.26,178.65,876233.565972
2021-10-28 21:00:00,1527.422,18.910742,1335.64015132,0.86206,1,20000,500,17741.2,0,0,0,96629.77,480.13,83780.7895262,1147221.81,689.33,989663.3635286,1049064.62,190.29,904546.9363172
2021-10-29 21:00:00,1527.422,18.910742,1326.2312318,0.8559,1,20000,500,17618,0,0,0,96629.77,480.13,83185.550143,1172666.21,715.83,1004400.839139,1074509.02,216.79,919889.060218
2021-10-30 21:00:00,1527.422,18.910742,1340.5889986,0.8653,1,20000,500,17806,0,0,0,96629.77,480.13,84093.869981,1153698.56,712.55,999007.913968,1055541.37,213.51,913573.457461
2021-10-31 21:00:00,1527.422,18.910742,1340.5889986,0.8653,1,20000,500,17806,0,0,0,96629.77,480.13,84093.869981,1153698.56,702.5,998997.863968,1055541.37,203.46,913563.407461
2021-11-01 21:00:00,1527.422,18.910742,1340.5889986,0.8653,1,20000,500,17806,0,0,0,96629.77,480.13,84093.869981,1153698.56,706.83,999002.193968,1055541.37,207.79,913567.737461
2021-11-02 21:00:00,1527.422,18.910742,1335.7012482,0.8621,1,20000,500,17742,0,0,0,96629.77,480.13,83784.654717,1123092.45,731.27,968949.271145,1024935.26,232.23,883828.917646
2021-11-03 21:00:00,1527.422,18.910742,1337.9923812,0.8636,1,20000,500,17772,0,0,0,96629.77,480.13,83929.599372,1117098,722.83,965448.6628,1018940.81,223.79,880181.073516
2021-11-04 21:00:00,1527.422,18.910742,1333.8683418,0.8609,1,20000,500,17718,0,0,0,96629.77,480.13,83668.698993,1131395.64,708.15,974726.656476,1033238.45,209.11,889724.091605
2021-11-05 21:00:00,1527.422,18.910742,1340.7417408,0.8654,1,20000,500,17808,0,0,0,96629.77,480.13,84103.532958,1120243.4,706.11,970164.74836,1022086.21,207.07,884720.476134
2021-11-06 21:00:00,1527.422,18.910742,1339.19904458,0.86439,1,20000,500,17787.8,0,0,0,96629.77,480.13,84005.9368903,1134709.06,708.94,981540.1043734,1036551.87,209.9,896194.9709093
2021-11-07 21:00:00,1527.422,15.920742,1336.20904458,0.86439,1,20000,500,17787.8,0,0,0,96629.77,677.13,84202.9368903,1134709.06,876.37,981707.5343734,1036551.87,183.32,896168.3909093
2021-11-08 21:00:00,1527.422,15.920742,1336.20904458,0.86439,1,20000,500,17787.8,0,0,0,96629.77,677.13,84202.9368903,1134709.06,904.53,981735.6943734,1036551.87,211.48,896196.5509093
2021-11-09 21:00:00,1527.422,15.920742,1333.6277014,0.8627,1,20000,500,17754,0,0,0,96629.77,677.13,84039.632579,1130222.37,917.3,975960.138599,1032065.18,224.25,890586.880786
2021-11-10 21:00:00,1527.422,15.920742,1333.1694748,0.8624,1,20000,500,17748,0,0,0,96629.77,677.13,84010.643648,1130213.77,904.65,975601.005248,1032056.58,211.6,890257.194592
2021-11-11 21:00:00,1527.422,15.920742,1345.74015786,0.87063,1,20000,500,17912.6,0,0,0,96629.77,677.13,84805.9066551,1188616.72,910.71,1035756.0849336,1090459.53,217.66,949604.4406039
2021-11-12 21:00:00,1527.422,15.920742,1349.8183746,0.8733,1,20000,500,17966,0,0,0,96629.77,677.13,85063.908141,1107165.38,889.03,967776.556354,1009008.19,195.98,881362.832327
2021-11-13 21:00:00,1527.422,15.920742,1350.88757,0.874,1,20000,500,17980,0,0,0,96629.77,677.13,85131.54898,1063650.46,889.23,930519.73204,965493.27,196.18,844037.29798
2021-11-14 21:00:00,1527.422,15.920742,1350.88757,0.874,1,20000,500,17980,0,0,0,96629.77,677.13,85131.54898,1063650.46,893.71,930524.21204,965493.27,200.66,844041.77798
2021-11-15 21:00:00,1527.422,15.920742,1350.88757,0.874,1,20000,500,17980,0,0,0,96629.77,677.13,85131.54898,1063650.46,903.85,930534.35204,965493.27,210.8,844051.91798
2021-11-16 21:00:00,1527.422,15.920742,1359.71606916,0.87978,1,20000,500,18095.6,0,0,0,96629.77,677.13,85690.0690506,1052394.54,847.33,926722.9984012,954237.35,154.28,839673.215783
2021-11-17 21:00:00,1527.422,15.920742,1365.0925946,0.8833,1,20000,500,18166,0,0,0,96629.77,677.13,86030.205841,1029319.55,843.83,910041.788515,931162.36,150.78,822646.492588
2021-11-18 21:00:00,1527.422,15.920742,1365.0925946,0.8833,1,20000,500,18166,0,0,0,96629.77,677.13,86030.205841,1010773.06,802.32,893618.163898,912615.87,109.27,806222.867971
2021-11-19 21:00:00,1527.422,15.920742,1359.48695586,0.87963,1,20000,500,18092.6,0,0,0,96629.77,677.13,85675.5745851,1005452.38,826.09,885252.1670194,907295.19,133.04,798217.1079797
2021-11-20 21:00:00,1527.422,15.920742,1370.53021692,0.88686,1,20000,500,18237.2,0,0,0,96629.77,677.13,86374.2078222,1003204.06,838.09,890539.6426516,905046.87,145.04,802794.9071282
2021-11-21 21:00:00,1527.422,15.920742,1370.53021692,0.88686,1,20000,500,18237.2,0,0,0,96629.77,677.13,86374.2078222,1003204.06,828.21,890529.7626516,905046.87,135.16,802785.0271282
2021-11-22 21:00:00,1527.422,15.920742,1370.53021692,0.88686,1,20000,500,18237.2,0,0,0,96629.77,677.13,86374.2078222,1003204.06,786.29,890487.8426516,905046.87,93.24,802743.1071282
2021-11-23 21:00:00,1527.422,15.920742,1374.57788522,0.88951,1,20000,500,18290.2,0,0,0,96629.77,677.13,86630.2767127,983325.49,803.03,875480.8866099,885168.3,109.98,787476.034533
2021-11-24 21:00:00,1527.422,15.920742,1374.24185238,0.88929,1,20000,500,18285.8,0,0,0,96629.77,677.13,86609.0181633,992652.97,783.31,883539.6696913,894495.78,90.26,795556.4121962
2021-11-25 21:00:00,1527.422,15.920742,1379.32816764,0.89262,1,20000,500,18352.4,0,0,0,96629.77,677.13,86930.7952974,966438.16,823.43,863485.4603792,868280.97,130.38,775175.3394414
2021-11-26 21:00:00,1527.422,15.920742,1378.51863398,0.89209,1,20000,500,18341.8,0,0,0,96629.77,677.13,86879.5815193,966438.16,750.85,862900.6681544,868280.97,57.8,774642.5705273
2021-11-27 21:00:00,1527.422,15.920742,1368.43764878,0.88549,1,20000,500,18209.8,0,0,0,96629.77,677.13,86241.8250373,959851.98,760.78,850700.1097702,861694.79,67.73,763089.8495971
2021-11-28 21:00:00,1527.422,15.920742,1368.43764878,0.88549,1,20000,500,18209.8,0,0,0,96629.77,677.13,86241.8250373,959851.98,751.16,850690.4897702,861694.79,58.11,763080.2295971
2021-11-29 21:00:00,1527.422,15.920742,1368.43764878,0.88549,1,20000,500,18209.8,0,0,0,96629.77,677.13,86241.8250373,959851.98,806.51,850745.8397702,861694.79,113.46,763135.5795971
2021-11-30 21:00:00,1527.422,15.920742,1368.40710034,0.88547,1,20000,500,18209.4,0,0,0,96629.77,677.13,86239.8924419,947597.2,813.1,839881.992684,849440.01,120.05,752273.6956547
2021-12-01 21:00:00,1527.422,15.920742,1364.00812498,0.88259,1,20000,500,18151.8,0,0,0,96629.77,677.13,85961.5987043,923851.06,804.06,816185.7670454,825693.87,111.01,728860.1627233
2021-12-02 21:00:00,1527.422,15.920742,1365.29115946,0.88343,1,20000,500,18168.6,0,0,0,96629.77,677.13,86042.7677111,954586.31,788.41,844098.5938433,856429.12,95.36,756690.5374816
2021-12-03 21:00:00,1527.422,15.920742,1366.87967834,0.88447,1,20000,500,18189.4,0,0,0,96629.77,677.13,86143.2626719,929916.45,747.4,823230.6025315,831759.26,54.35,735720.4626922
2021-12-04 21:00:00,1527.422,15.920742,1367.04769476,0.88458,1,20000,500,18191.6,0,0,0,96629.77,677.13,86153.8919466,941666.23,690.81,833669.9237334,843509.04,-2.24,746148.9866032
2021-12-05 21:00:00,1527.422,15.920742,1367.04769476,0.88458,1,20000,500,18191.6,0,0,0,96629.77,677.13,86153.8919466,941666.23,681.13,833660.2437334,843509.04,-11.92,746139.3066032
2021-12-06 21:00:00,1527.422,15.920742,1367.04769476,0.88458,1,20000,500,18191.6,0,0,0,96629.77,677.13,86153.8919466,941666.23,684.16,833663.2737334,843509.04,-8.89,746142.3366032
2021-12-07 21:00:00,1527.422,15.920742,1369.216634,0.886,1,20000,500,18220,0,0,0,96629.77,677.13,86291.10622,952590.99,708.88,844704.49714,854433.8,15.83,757044.1768
2021-12-08 21:00:00,1527.422,15.920742,1370.4385716,0.8868,1,20000,500,18236,0,0,0,96629.77,677.13,86368.410036,944769.95,698.01,838520.00166,846612.76,4.96,750781.155568
2021-12-09 21:00:00,1527.422,15.920742,1362.1904928,0.8814,1,20000,500,18128,0,0,0,96629.77,677.13,85846.609278,938433.27,663.65,827798.734178,840276.08,-29.4,740589.936912
2021-12-10 21:00:00,1527.422,15.920742,1368.42237456,0.88548,1,20000,500,18209.6,0,0,0,96629.77,677.13,86240.8587396,934905.84,668.77,828509.1932032,836748.65,-24.28,740899.914602
2021-12-11 21:00:00,1527.422,15.920742,1366.20761266,0.88403,1,20000,500,18180.6,0,0,0,96629.77,677.13,86100.7455731,896503.31,670.74,793206.5611393,798346.12,-22.31,705739.6104636
2021-12-12 21:00:00,1527.422,15.920742,1366.20761266,0.88403,1,20000,500,18180.6,0,0,0,96629.77,677.13,86100.7455731,896503.31,696.08,793231.9011393,798346.12,3.03,705764.9504636
2021-12-13 21:00:00,1527.422,15.920742,1366.20761266,0.88403,1,20000,500,18180.6,0,0,0,96629.77,677.13,86100.7455731,896503.31,646.21,793182.0311393,798346.12,-46.84,705715.0804636
2021-12-14 21:00:00,1527.422,15.920742,1369.3693762,0.8861,1,20000,500,18222,0,0,0,96629.77,677.13,86300.769197,888847.36,653.62,788261.265696,790690.17,-39.43,700591.129637
2021-12-15 21:00:00,1527.422,15.920742,1372.271478,0.888,1,20000,500,18260,0,0,0,96629.77,677.13,86484.36576,891861.32,674.29,792647.14216,793704.13,-18.76,704790.50744
2021-12-16 21:00:00,1527.422,15.920742,1368.72785896,0.88568,1,20000,500,18213.6,0,0,0,96629.77,677.13,86260.1846936,870609.1,660.16,771741.227688,772451.91,-32.89,684112.3176488
2021-12-17 21:00:00,1527.422,15.920742,1363.54989838,0.88229,1,20000,500,18145.8,0,0,0,96629.77,677.13,85932.6097733,859738.28,645.63,759184.1170612,761581.09,-47.42,671887.9598961
2021-12-18 21:00:00,1527.422,15.920742,1374.4098688,0.8894,1,20000,500,18288,0,0,0,96629.77,677.13,86619.647438,854054.06,645.61,760241.290964,755896.87,-47.44,672247.236178
2021-12-19 21:00:00,1527.422,15.920742,1374.4098688,0.8894,1,20000,500,18288,0,0,0,96629.77,677.13,86619.647438,854054.06,643.23,760238.910964,755896.87,-49.82,672244.856178
2021-12-20 21:00:00,1527.422,15.920742,1374.4098688,0.8894,1,20000,500,18288,0,0,0,96629.77,677.13,86619.647438,854054.06,643.4,760239.080964,755896.87,-49.65,672245.026178
2021-12-21 21:00:00,1527.422,15.920742,1370.31637784,0.88672,1,20000,500,18234.4,0,0,0,96629.77,677.13,86360.6796544,891414.2,669.05,791103.849424,793257.01,-24,703372.8559072
2021-12-22 21:00:00,1527.422,15.920742,1369.10971446,0.88593,1,20000,500,18218.6,0,0,0,96629.77,677.13,86284.3421361,887122.64,680.82,786609.3804552,788965.45,-12.23,698955.9311185
2021-12-23 21:00:00,1527.422,15.920742,1364.1761414,0.8827,1,20000,500,18154,0,0,0,96629.77,677.13,85972.227979,890786.55,708.59,787005.877685,792629.36,15.54,699669.476072
2021-12-24 21:00:00,1527.422,15.920742,1364.35943204,0.88282,1,20000,500,18156.4,0,0,0,96629.77,677.13,85983.8235514,890844.02,708.23,787163.1477364,792686.83,15.18,699814.9672606
2021-12-25 21:00:00,1527.422,15.920742,1364.72601332,0.88306,1,20000,500,18161.2,0,0,0,96629.77,677.13,86007.0146962,890844.02,706.74,787375.4603012,792686.83,13.69,700003.7220998
2021-12-26 21:00:00,1527.422,15.920742,1364.72601332,0.88306,1,20000,500,18161.2,0,0,0,96629.77,677.13,86007.0146962,890844.02,704.35,787373.0703012,792686.83,11.3,700001.3320998
2021-12-27 21:00:00,1527.422,15.920742,1364.72601332,0.88306,1,20000,500,18161.2,0,0,0,96629.77,677.13,86007.0146962,890844.02,714.84,787383.5603012,792686.83,21.79,700011.8220998
2021-12-28 21:00:00,1527.422,15.920742,1364.03867342,0.88261,1,20000,500,18152.2,0,0,0,96629.77,677.13,85963.5312997,895833.79,663.43,791335.2913919,797676.6,-29.62,704007.723926
2021-12-29 21:00:00,1527.422,15.920742,1365.8563056,0.8838,1,20000,500,18176,0,0,0,96629.77,677.13,86078.520726,901563.83,652.21,797454.322954,803406.64,-40.84,710009.948432
2021-12-30 21:00:00,1527.422,15.920742,1360.46450594,0.88027,1,20000,500,18105.4,0,0,0,96629.77,677.13,85737.4176379,895121.6,658.45,788607.140832,796964.41,-34.6,701509.2611907
2021-12-31 21:00:00,1527.422,15.920742,1364.634368,0.883,1,20000,500,18160,0,0,0,96629.77,677.13,86001.21691,879218.14,632.69,776982.30762,781060.95,-60.36,689616.45885
2022-01-01 21:00:00,1527.422,15.920742,1358.89126128,0.87924,1,20000,500,18084.8,0,0,0,96629.77,677.13,85637.8889748,895067.21,653.57,787632.4637204,796910.02,-39.48,700635.6859848
2022-01-02 21:00:00,1527.422,15.920742,1358.89126128,0.87924,1,20000,500,18084.8,0,0,0,96629.77,677.13,85637.8889748,895067.21,648.44,787627.3337204,796910.02,-44.61,700630.5559848
2022-01-03 21:00:00,1527.422,15.920742,1358.89126128,0.87924,1,20000,500,18084.8,0,0,0,96629.77,677.13,85637.8889748,895067.21,644.49,787623.3837204,796910.02,-48.56,700626.6059848
2022-01-04 21:00:00,1527.422,15.920742,1367.35317916,0.88478,1,20000,500,18195.6,0,0,0,96629.77,677.13,86173.2179006,901262.48,640.22,798059.2370544,803105.29,-52.83,710518.6684862
2022-01-05 21:00:00,1527.422,15.920742,1369.58321528,0.88624,1,20000,500,18224.8,0,0,0,96629.77,677.13,86314.2973648,882526.35,616.67,782746.822424,784369.16,-76.38,695062.9443584
2022-01-06 21:00:00,1527.422,15.920742,1366.0090478,0.8839,1,20000,500,18178,0,0,0,96629.77,677.13,86088.183703,876983.83,606.45,775772.457337,778826.64,-86.6,688318.267096
2022-01-07 21:00:00,1527.422,15.920742,1367.9946964,0.8852,1,20000,500,18204,0,0,0,96629.77,677.13,86213.802404,875687.4,577.27,775735.75648,777530.21,-115.78,688153.961892
2022-01-08 21:00:00,1527.422,15.920742,1361.1976685,0.88075,1,20000,500,18115,0,0,0,96629.77,677.13,85783.7999275,860922.19,561.59,758818.8088425,762765,-131.46,671673.81375
2022-01-09 21:00:00,1527.422,15.920742,1361.1976685,0.88075,1,20000,500,18115,0,0,0,96629.77,677.13,85783.7999275,860922.19,588.54,758845.7588425,762765,-104.51,671700.76375
2022-01-10 21:00:00,1527.422,15.920742,1361.1976685,0.88075,1,20000,500,18115,0,0,0,96629.77,677.13,85783.7999275,860922.19,567.01,758824.2288425,762765,-126.04,671679.23375
2022-01-11 21:00:00,1527.422,15.920742,1363.99285076,0.88258,1,20000,500,18151.6,0,0,0,96629.77,677.13,85960.6324066,867329.22,587.59,766075.0129876,769172.03,-105.46,678750.3902374
2022-01-12 21:00:00,1527.422,15.920742,1359.71606916,0.87978,1,20000,500,18095.6,0,0,0,96629.77,677.13,85690.0690506,862123.88,601.77,759081.1171464,763966.69,-91.28,672031.3345282
2022-01-13 21:00:00,1527.422,15.920742,1350.88757,0.874,1,20000,500,17980,0,0,0,96629.77,677.13,85131.54898,849776.19,582.83,743287.22006,751619,-110.22,656804.786
2022-01-14 21:00:00,1527.422,15.920742,1349.08521204,0.87282,1,20000,500,17956.4,0,0,0,96629.77,677.13,85017.5258514,856651.05,595.08,748297.249461,758493.86,-97.97,661930.6408852
2022-01-15 21:00:00,1527.422,15.920742,1354.50756014,0.87637,1,20000,500,18027.4,0,0,0,96629.77,677.13,85360.5615349,840237.26,601.19,736959.9175462,742080.07,-91.86,650244.8509459
2022-01-16 21:00:00,1527.422,15.920742,1354.50756014,0.87637,1,20000,500,18027.4,0,0,0,96629.77,677.13,85360.5615349,840237.26,589.05,736947.7775462,742080.07,-104,650232.7109459
2022-01-17 21:00:00,1527.422,15.920742,1354.50756014,0.87637,1,20000,500,18027.4,0,0,0,96629.77,677.13,85360.5615349,840237.26,579.68,736938.4075462,742080.07,-113.37,650223.3409459
2022-01-18 21:00:00,1527.422,6515.920742,7854.52283436,0.87638,1,20000,7000,24527.6,0,0,0,96629.77,677.13,85361.5278326,840237.26,7073.67,743440.7999188,742080.07,-119.38,650224.7517466
2022-01-19 21:00:00,1527.422,6515.920742,7864.08449608,0.88264,1,20000,7000,24652.8,0,0,0,96629.77,677.13,85966.4301928,832059.78,7074.28,741483.5242192,733902.59,-118.77,647653.0120376
2022-01-20 21:00:00,1527.422,6515.920742,7862.45015454,0.88157,1,20000,7000,24631.4,0,0,0,96629.77,677.13,85863.0363389,828105.3,7090.33,737123.119321,729948.11,-102.72,643397.6353327
2022-01-21 21:00:00,1527.422,6515.920742,7865.97849936,0.88388,1,20000,7000,24677.6,0,0,0,96629.77,677.13,86086.2511076,776559.16,7023.31,693408.4203408,678401.97,-169.74,599456.1932436
2022-01-22 21:00:00,1527.422,6515.920742,7862.67926784,0.88172,1,20000,7000,24634.4,0,0,0,96629.77,677.13,85877.5308044,787725.76,6967.44,701520.9971072,689568.57,-225.61,607780.7895404
2022-01-23 21:00:00,1527.422,6515.920742,7862.67926784,0.88172,1,20000,7000,24634.4,0,0,0,96629.77,677.13,85877.5308044,787725.76,6975.62,701529.1771072,689568.57,-217.43,607788.9695404
2022-01-24 21:00:00,1527.422,6515.920742,7862.67926784,0.88172,1,20000,7000,24634.4,0,0,0,96629.77,677.13,85877.5308044,787725.76,6990.79,701544.3471072,689568.57,-202.26,607804.1395404
2022-01-25 21:00:00,1527.422,6515.920742,7864.74128754,0.88307,1,20000,7000,24661.4,0,0,0,96629.77,677.13,86007.9809939,780111.53,7003.15,695896.2387971,681954.34,-189.9,602023.5190238
2022-01-26 21:00:00,1527.422,6515.920742,7867.0782432,0.8846,1,20000,7000,24692,0,0,0,96629.77,677.13,86155.824542,766252.91,7009.88,684837.204186,668095.72,-183.17,590814.303912
2022-01-27 21:00:00,1527.422,6515.920742,7874.4098688,0.8894,1,20000,7000,24788,0,0,0,96629.77,677.13,86619.647438,765356.3,6999.32,687707.21322,667199.11,-193.73,593213.158434
2022-01-28 21:00:00,1527.422,6515.920742,7886.1710182,0.8971,1,20000,7000,24942,0,0,0,96629.77,677.13,87363.696667,775135.32,7010.77,702384.665572,676978.13,-182.28,607134.800423
2022-01-29 21:00:00,1527.422,6515.920742,7885.51422674,0.89667,1,20000,7000,24933.4,0,0,0,96629.77,677.13,87322.1458659,804577.7,7020.76,728461.446259,706420.51,-172.29,633253.7887017
2022-01-30 21:00:00,1527.422,6515.920742,7885.51422674,0.89667,1,20000,7000,24933.4,0,0,0,96629.77,677.13,87322.1458659,804577.7,7015.11,728455.796259,706420.51,-177.94,633248.1387017
2022-01-31 21:00:00,1527.422,6515.920742,7885.51422674,0.89667,1,20000,7000,24933.4,0,0,0,96629.77,677.13,87322.1458659,804577.7,7021.83,728462.516259,706420.51,-171.22,633254.8587017
2022-02-01 21:00:00,1527.422,6515.920742,7876.090033,0.8905,1,20000,7000,24810,0,0,0,96629.77,677.13,86725.940185,805641.07,7022.25,724445.622835,707483.88,-170.8,629843.59514
2022-02-02 21:00:00,1527.422,5150.5586684,6505.3819824,0.887,1,20000,7000,24740,0,0,0,96629.77,2039.77,87750.37599,797519.84,6971.48,714371.57808,699362.65,-218.85,620115.82055
2022-02-03 21:00:00,1527.422,5150.5586684,6502.26604152,0.88496,1,20000,7000,24699.2,0,0,0,96629.77,2039.77,87553.2512592,776927.2,6902.4,694451.894912,678770.01,-287.93,600396.3780496
2022-02-04 21:00:00,1527.422,5150.5586684,6486.2128363,0.87445,1,20000,7000,24489,0,0,0,96629.77,2039.77,86537.6723765,789666.53,7101.11,697625.0071585,691509.34,-89.22,604601.122363
2022-02-05 21:00:00,1527.422,5150.5586684,6483.95225174,0.87297,1,20000,7000,24459.4,0,0,0,96629.77,2039.77,86394.6603169,800851.35,7142.01,706261.2130095,702694.16,-48.32,613382.6008552
2022-02-06 21:00:00,1527.422,5150.5586684,6483.95225174,0.87297,1,20000,7000,24459.4,0,0,0,96629.77,2039.77,86394.6603169,800851.35,7155.35,706274.5530095,702694.16,-34.98,613395.9408552
2022-02-07 21:00:00,1527.422,5150.5586684,6483.95225174,0.87297,1,20000,7000,24459.4,0,0,0,96629.77,2039.77,86394.6603169,800851.35,7297.07,706416.2730095,702694.16,106.74,613537.6608552
