request date,USD cash balance,Total cash balance in EUR,USD-EUR exchange rate,USD deposits,Total deposits in EUR,USD withdrawals,Total withdrawals in EUR,USD investments,Total investment in EUR,Market value of the USD investments,Total market value in EUR,P/L in USD,Total P/L in EUR
2021-11-21 21:00:00,1527.422,1354.60947492,0.88686,20000,17737.2,0,0,96629.77,85697.0778222,1003204.06,889701.5526516,905046.87,802649.8671282
2021-11-22 21:00:00,1527.422,1354.60947492,0.88686,20000,17737.2,0,0,96629.77,85697.0778222,1003204.06,889701.5526516,905046.87,802649.8671282
2021-11-23 21:00:00,1527.422,1358.65714322,0.88951,20000,17790.2,0,0,96629.77,85953.1467127,983325.49,874677.8566099,885168.3,787366.054533
2021-11-24 21:00:00,1527.422,1358.32111038,0.88929,20000,17785.8,0,0,96629.77,85931.8881633,992652.97,882756.3596913,894495.78,795466.1521962
2021-11-25 21:00:00,1527.422,1363.40742564,0.89262,20000,17852.4,0,0,96629.77,86253.6652974,966438.16,862662.0303792,868280.97,775044.9594414
2021-11-26 21:00:00,1527.422,1362.59789198,0.89209,20000,17841.8,0,0,96629.77,86202.4515193,966438.16,862149.8181544,868280.97,774584.7705273
2021-11-27 21:00:00,1527.422,1352.51690678,0.88549,20000,17709.8,0,0,96629.77,85564.6950373,959851.98,849939.3297702,861694.79,763022.1195971
2021-11-28 21:00:00,1527.422,1352.51690678,0.88549,20000,17709.8,0,0,96629.77,85564.6950373,959851.98,849939.3297702,861694.79,763022.1195971
2021-11-29 21:00:00,1527.422,1352.51690678,0.88549,20000,17709.8,0,0,96629.77,85564.6950373,959851.98,849939.3297702,861694.79,763022.1195971
2021-11-30 21:00:00,1527.422,1352.48635834,0.88547,20000,17709.4,0,0,96629.77,85562.7624419,947597.2,839068.892684,849440.01,752153.6456547
2021-12-01 21:00:00,1527.422,1348.08738298,0.88259,20000,17651.8,0,0,96629.77,85284.4687043,923851.06,815381.7070454,825693.87,728749.1527233
2021-12-02 21:00:00,1527.422,1349.37041746,0.88343,20000,17668.6,0,0,96629.77,85365.6377111,954586.31,843310.1838433,856429.12,756595.1774816
2021-12-03 21:00:00,1527.422,1350.95893634,0.88447,20000,17689.4,0,0,96629.77,85466.1326719,929916.45,822483.2025315,831759.26,735666.1126922
2021-12-04 21:00:00,1527.422,1351.12695276,0.88458,20000,17691.6,0,0,96629.77,85476.7619466,941666.23,832979.1137334,843509.04,746151.2266032
2021-12-05 21:00:00,1527.422,1351.12695276,0.88458,20000,17691.6,0,0,96629.77,85476.7619466,941666.23,832979.1137334,843509.04,746151.2266032
2021-12-06 21:00:00,1527.422,1351.12695276,0.88458,20000,17691.6,0,0,96629.77,85476.7619466,941666.23,832979.1137334,843509.04,746151.2266032
2021-12-07 21:00:00,1527.422,1353.295892,0.886,20000,17720,0,0,96629.77,85613.97622,952590.99,843995.61714,854433.8,757028.3468
2021-12-08 21:00:00,1527.422,1354.5178296,0.8868,20000,17736,0,0,96629.77,85691.280036,944769.95,837821.99166,846612.76,750776.195568
2021-12-09 21:00:00,1527.422,1346.2697508,0.8814,20000,17628,0,0,96629.77,85169.479278,938433.27,827135.084178,840276.08,740619.336912
2021-12-10 21:00:00,1527.422,1352.50163256,0.88548,20000,17709.6,0,0,96629.77,85563.7287396,934905.84,827840.4232032,836748.65,740924.194602
2021-12-11 21:00:00,1527.422,1350.28687066,0.88403,20000,17680.6,0,0,96629.77,85423.6155731,896503.31,792535.8211393,798346.12,705761.9204636
2021-12-12 21:00:00,1527.422,1350.28687066,0.88403,20000,17680.6,0,0,96629.77,85423.6155731,896503.31,792535.8211393,798346.12,705761.9204636
2021-12-13 21:00:00,1527.422,1350.28687066,0.88403,20000,17680.6,0,0,96629.77,85423.6155731,896503.31,792535.8211393,798346.12,705761.9204636
2021-12-14 21:00:00,1527.422,1353.4486342,0.8861,20000,17722,0,0,96629.77,85623.639197,888847.36,787607.645696,790690.17,700630.559637
2021-12-15 21:00:00,1527.422,1356.350736,0.888,20000,17760,0,0,96629.77,85807.23576,891861.32,791972.85216,793704.13,704809.26744
2021-12-16 21:00:00,1527.422,1352.80711696,0.88568,20000,17713.6,0,0,96629.77,85583.0546936,870609.1,771081.067688,772451.91,684145.2076488
2021-12-17 21:00:00,1527.422,1347.62915638,0.88229,20000,17645.8,0,0,96629.77,85255.4797733,859738.28,758538.4870612,761581.09,671935.3798961
2021-12-18 21:00:00,1527.422,1358.4891268,0.8894,20000,17788,0,0,96629.77,85942.517438,854054.06,759595.680964,755896.87,672294.676178
2021-12-19 21:00:00,1527.422,1358.4891268,0.8894,20000,17788,0,0,96629.77,85942.517438,854054.06,759595.680964,755896.87,672294.676178
2021-12-20 21:00:00,1527.422,1358.4891268,0.8894,20000,17788,0,0,96629.77,85942.517438,854054.06,759595.680964,755896.87,672294.676178
2021-12-21 21:00:00,1527.422,1354.39563584,0.88672,20000,17734.4,0,0,96629.77,85683.5496544,891414.2,790434.799424,793257.01,703396.8559072
2021-12-22 21:00:00,1527.422,1353.18897246,0.88593,20000,17718.6,0,0,96629.77,85607.2121361,887122.64,785928.5604552,788965.45,698968.1611185
2021-12-23 21:00:00,1527.422,1348.2553994,0.8827,20000,17654,0,0,96629.77,85295.097979,890786.55,786297.287685,792629.36,699653.936072
2021-12-24 21:00:00,1527.422,1348.43869004,0.88282,20000,17656.4,0,0,96629.77,85306.6935514,890844.02,786454.9177364,792686.83,699799.7872606
2021-12-25 21:00:00,1527.422,1348.80527132,0.88306,20000,17661.2,0,0,96629.77,85329.8846962,890844.02,786668.7203012,792686.83,699990.0320998
2021-12-26 21:00:00,1527.422,1348.80527132,0.88306,20000,17661.2,0,0,96629.77,85329.8846962,890844.02,786668.7203012,792686.83,699990.0320998
2021-12-27 21:00:00,1527.422,1348.80527132,0.88306,20000,17661.2,0,0,96629.77,85329.8846962,890844.02,786668.7203012,792686.83,699990.0320998
2021-12-28 21:00:00,1527.422,1348.11793142,0.88261,20000,17652.2,0,0,96629.77,85286.4012997,895833.79,790671.8613919,797676.6,704037.343926
2021-12-29 21:00:00,1527.422,1349.9355636,0.8838,20000,17676,0,0,96629.77,85401.390726,901563.83,796802.112954,803406.64,710050.788432
2021-12-30 21:00:00,1527.422,1344.54376394,0.88027,20000,17605.4,0,0,96629.77,85060.2876379,895121.6,787948.690832,796964.41,701543.8611907
2021-12-31 21:00:00,1527.422,1348.713626,0.883,20000,17660,0,0,96629.77,85324.08691,879218.14,776349.61762,781060.95,689676.81885
2022-01-01 21:00:00,1527.422,1342.97051928,0.87924,20000,17584.8,0,0,96629.77,84960.7589748,895067.21,786978.8937204,796910.02,700675.1659848
2022-01-02 21:00:00,1527.422,1342.97051928,0.87924,20000,17584.8,0,0,96629.77,84960.7589748,895067.21,786978.8937204,796910.02,700675.1659848
2022-01-03 21:00:00,1527.422,1342.97051928,0.87924,20000,17584.8,0,0,96629.77,84960.7589748,895067.21,786978.8937204,796910.02,700675.1659848
2022-01-04 21:00:00,1527.422,1351.43243716,0.88478,20000,17695.6,0,0,96629.77,85496.0879006,901262.48,797419.0170544,803105.29,710571.4984862
2022-01-05 21:00:00,1527.422,1353.66247328,0.88624,20000,17724.8,0,0,96629.77,85637.1673648,882526.35,782130.152424,784369.16,695139.3243584
2022-01-06 21:00:00,1527.422,1350.0883058,0.8839,20000,17678,0,0,96629.77,85411.053703,876983.83,775166.007337,778826.64,688404.867096
2022-01-07 21:00:00,1527.422,1352.0739544,0.8852,20000,17704,0,0,96629.77,85536.672404,875687.4,775158.48648,777530.21,688269.741892
2022-01-08 21:00:00,1527.422,1345.2769265,0.88075,20000,17615,0,0,96629.77,85106.6699275,860922.19,758257.2188425,762765,671805.27375
2022-01-09 21:00:00,1527.422,1345.2769265,0.88075,20000,17615,0,0,96629.77,85106.6699275,860922.19,758257.2188425,762765,671805.27375
2022-01-10 21:00:00,1527.422,1345.2769265,0.88075,20000,17615,0,0,96629.77,85106.6699275,860922.19,758257.2188425,762765,671805.27375
2022-01-11 21:00:00,1527.422,1348.07210876,0.88258,20000,17651.6,0,0,96629.77,85283.5024066,867329.22,765487.4229876,769172.03,678855.8502374
2022-01-12 21:00:00,1527.422,1343.79532716,0.87978,20000,17595.6,0,0,96629.77,85012.9390506,862123.88,758479.3471464,763966.69,672122.6145282
2022-01-13 21:00:00,1527.422,1334.966828,0.874,20000,17480,0,0,96629.77,84454.41898,849776.19,742704.39006,751619,656915.006
2022-01-14 21:00:00,1527.422,1333.16447004,0.87282,20000,17456.4,0,0,96629.77,84340.3958514,856651.05,747702.169461,758493.86,662028.6108852
2022-01-15 21:00:00,1527.422,1338.58681814,0.87637,20000,17527.4,0,0,96629.77,84683.4315349,840237.26,736358.7275462,742080.07,650336.7109459
2022-01-16 21:00:00,1527.422,1338.58681814,0.87637,20000,17527.4,0,0,96629.77,84683.4315349,840237.26,736358.7275462,742080.07,650336.7109459
2022-01-17 21:00:00,1527.422,1338.58681814,0.87637,20000,17527.4,0,0,96629.77,84683.4315349,840237.26,736358.7275462,742080.07,650336.7109459
2022-01-18 21:00:00,1527.422,1338.60209236,0.87638,20000,17527.6,0,0,96629.77,84684.3978326,840237.26,736367.1299188,742080.07,650344.1317466
2022-01-19 21:00:00,1527.422,1348.16375408,0.88264,20000,17652.8,0,0,96629.77,85289.3001928,832059.78,734409.2442192,733902.59,647771.7820376
2022-01-20 21:00:00,1527.422,1346.52941254,0.88157,20000,17631.4,0,0,96629.77,85185.9063389,828105.3,730032.789321,729948.11,643500.3553327
2022-01-21 21:00:00,1527.422,1350.05775736,0.88388,20000,17677.6,0,0,96629.77,85409.1211076,776559.16,686385.1103408,678401.97,599625.9332436
2022-01-22 21:00:00,1527.422,1346.75852584,0.88172,20000,17634.4,0,0,96629.77,85200.4008044,787725.76,694553.5571072,689568.57,608006.3995404
2022-01-23 21:00:00,1527.422,1346.75852584,0.88172,20000,17634.4,0,0,96629.77,85200.4008044,787725.76,694553.5571072,689568.57,608006.3995404
2022-01-24 21:00:00,1527.422,1346.75852584,0.88172,20000,17634.4,0,0,96629.77,85200.4008044,787725.76,694553.5571072,689568.57,608006.3995404
2022-01-25 21:00:00,1527.422,1348.82054554,0.88307,20000,17661.4,0,0,96629.77,85330.8509939,780111.53,688893.0887971,681954.34,602213.4190238
2022-01-26 21:00:00,1527.422,1351.1575012,0.8846,20000,17692,0,0,96629.77,85478.694542,766252.91,677827.324186,668095.72,590997.473912
2022-01-27 21:00:00,1527.422,1358.4891268,0.8894,20000,17788,0,0,96629.77,85942.517438,765356.3,680707.89322,667199.11,593406.888434
2022-01-28 21:00:00,1527.422,1370.2502762,0.8971,20000,17942,0,0,96629.77,86686.566667,775135.32,695373.895572,676978.13,607317.080423
2022-01-29 21:00:00,1527.422,1369.59348474,0.89667,20000,17933.4,0,0,96629.77,86645.0158659,804577.7,721440.686259,706420.51,633426.0787017
2022-01-30 21:00:00,1527.422,1369.59348474,0.89667,20000,17933.4,0,0,96629.77,86645.0158659,804577.7,721440.686259,706420.51,633426.0787017
2022-01-31 21:00:00,1527.422,1369.59348474,0.89667,20000,17933.4,0,0,96629.77,86645.0158659,804577.7,721440.686259,706420.51,633426.0787017
2022-02-01 21:00:00,1527.422,1360.169291,0.8905,20000,17810,0,0,96629.77,86048.810185,805641.07,717423.372835,707483.88,630014.39514
2022-02-02 21:00:00,1527.422,1354.823314,0.887,20000,17740,0,0,96629.77,85710.60599,797519.84,707400.09808,699362.65,620334.67055
2022-02-03 21:00:00,1527.422,1351.70737312,0.88496,20000,17699.2,0,0,96629.77,85513.4812592,776927.2,687549.494912,678770.01,600684.3080496
2022-02-04 21:00:00,1527.422,1335.6541679,0.87445,20000,17489,0,0,96629.77,84497.9023765,789666.53,690523.8971585,691509.34,604690.342363
2022-02-05 21:00:00,1527.422,1333.39358334,0.87297,20000,17459.4,0,0,96629.77,84354.8903169,800851.35,699119.2030095,702694.16,613430.9208552
2022-02-06 21:00:00,1527.422,1333.39358334,0.87297,20000,17459.4,0,0,96629.77,84354.8903169,800851.35,699119.2030095,702694.16,613430.9208552
2022-02-07 21:00:00,1527.422,1333.39358334,0.87297,20000,17459.4,0,0,96629.77,84354.8903169,800851.35,699119.2030095,702694.16,613430.9208552
2022-02-08 21:00:00,1527.422,1334.8140858,0.8739,20000,17478,0,0,96629.77,84444.756003,791797.44,691951.782816,693640.25,606172.214475
2022-02-09 21:00:00,1527.422,1337.34960632,0.87556,20000,17511.2,0,0,96629.77,84605.1614212,805953.26,705660.4363256,707796.07,619717.9270492
2022-02-10 21:00:00,1527.422,1337.31905788,0.87554,20000,17510.8,0,0,96629.77,84603.2288258,792297.93,693688.5296322,694140.74,607747.9834996
2022-02-11 21:00:00,1527.422,1338.021672,0.876,20000,17520,0,0,96629.77,84647.67852,782962.14,685874.83464,684804.95,599889.1362
2022-02-12 21:00:00,1527.422,1343.96334358,0.87989,20000,17597.8,0,0,96629.77,85023.5683253,669539.08,589120.7411012,571381.89,502753.2111921
2022-02-13 21:00:00,1527.422,1343.96334358,0.87989,20000,17597.8,0,0,96629.77,85023.5683253,669539.08,589120.7411012,571381.89,502753.2111921
2022-02-14 21:00:00,1527.422,1343.96334358,0.87989,20000,17597.8,0,0,96629.77,85023.5683253,669539.08,589120.7411012,571381.89,502753.2111921
2022-02-15 21:00:00,1527.422,1350.94366212,0.88446,20000,17689.2,0,0,96629.77,85465.1663742,696535.93,616058.1686478,598378.74,529242.0603804
2022-02-16 21:00:00,1527.422,1344.94089366,0.88053,20000,17610.6,0,0,96629.77,85085.4113781,728938.96,641852.6224488,630781.77,555422.2719381
2022-02-17 21:00:00,1527.422,1342.7566802,0.8791,20000,17582,0,0,96629.77,84947.230807,719177.23,632228.702893,621020.04,545938.717164
2022-02-18 21:00:00,1527.422,1343.79532716,0.87978,20000,17595.6,0,0,96629.77,85012.9390506,713697.94,627897.1736532,615540.75,541540.441035
2022-02-19 21:00:00,1527.422,1349.64535342,0.88361,20000,17672.2,0,0,96629.77,85383.0310697,689164.65,608952.7763865,591007.46,522220.1017306
2022-02-20 21:00:00,1527.422,1349.64535342,0.88361,20000,17672.2,0,0,96629.77,85383.0310697,689164.65,608952.7763865,591007.46,522220.1017306
2022-02-21 21:00:00,1527.422,1349.64535342,0.88361,20000,17672.2,0,0,96629.77,85383.0310697,689164.65,608952.7763865,591007.46,522220.1017306
2022-02-22 21:00:00,1527.422,1350.5465324,0.8842,20000,17684,0,0,96629.77,85440.042634,689164.65,609359.38353,591007.46,522568.796132
2022-02-23 21:00:00,1527.422,1348.22485096,0.88268,20000,17653.6,0,0,96629.77,85293.1653836,678571.85,598961.800558,580414.66,512320.4120888
2022-02-24 21:00:00,1527.422,1351.02003322,0.88451,20000,17690.2,0,0,96629.77,85469.9978627,701750.82,620705.6177982,603593.63,533884.6016713
2022-02-25 21:00:00,1527.422,1364.9042992,0.8936,20000,17872,0,0,96629.77,86348.362472,712324.15,636532.86044,614166.96,548819.595456
2022-02-26 21:00:00,1527.422,1366.08041414,0.89437,20000,17887.4,0,0,96629.77,86422.7673949,704409.63,630002.8407831,606252.44,542213.9947628
2022-02-27 21:00:00,1527.422,1366.08041414,0.89437,20000,17887.4,0,0,96629.77,86422.7673949,704409.63,630002.8407831,606252.44,542213.9947628
2022-02-28 21:00:00,1527.422,1366.08041414,0.89437,20000,17887.4,0,0,96629.77,86422.7673949,704409.63,630002.8407831,606252.44,542213.9947628
2022-03-01 21:00:00,1527.422,1361.83418098,0.89159,20000,17831.8,0,0,96629.77,86154.1366343,672978.97,600021.3198623,574821.78,512505.3508302
2022-03-02 21:00:00,1527.422,1372.0068115,0.89825,20000,17965,0,0,96629.77,86797.6909025,687173.06,617253.201145,589015.87,529083.5052275
2022-03-03 21:00:00,1527.422,1374.5270578,0.8999,20000,17998,0,0,96629.77,86957.130023,671034.54,603863.982546,572877.35,515532.327265
2022-03-04 21:00:00,1527.422,1380.1785192,0.9036,20000,18072,0,0,96629.77,87314.660172,651852.17,589013.620812,553694.98,500318.783928
2022-03-05 21:00:00,1527.422,1404.58672276,0.91958,20000,18391.6,0,0,96629.77,88858.8038966,620523.3,570620.816214,522366.11,480357.4274338
2022-03-06 21:00:00,1527.422,1404.58672276,0.91958,20000,18391.6,0,0,96629.77,88858.8038966,620523.3,570620.816214,522366.11,480357.4274338
2022-03-07 21:00:00,1527.422,1404.58672276,0.91958,20000,18391.6,0,0,96629.77,88858.8038966,620523.3,570620.816214,522366.11,480357.4274338
2022-03-08 21:00:00,1527.422,1405.77811192,0.92036,20000,18407.2,0,0,96629.77,88934.1751172,627419.98,577452.2527928,529262.79,487112.3014044
2022-03-09 21:00:00,1527.422,1401.53187876,0.91758,20000,18351.6,0,0,96629.77,88665.5443566,654335.23,600404.9203434,556178.04,510337.8459432
2022-03-10 21:00:00,1527.422,1379.30788866,0.90303,20000,18060.6,0,0,96629.77,87259.5812031,638011.95,576143.9312085,539854.76,487505.0439228
2022-03-11 21:00:00,1527.422,1386.80753068,0.90794,20000,18158.8,0,0,96629.77,87734.0333738,625066.55,567522.923407,526909.36,478402.0843184
2022-03-12 21:00:00,1527.422,1397.19400028,0.91474,20000,18294.8,0,0,96629.77,88391.1158098,621131.03,568173.3983822,522973.84,478385.0904016
2022-03-13 21:00:00,1527.422,1397.19400028,0.91474,20000,18294.8,0,0,96629.77,88391.1158098,621131.03,568173.3983822,522973.84,478385.0904016
2022-03-14 21:00:00,1527.422,1397.19400028,0.91474,20000,18294.8,0,0,96629.77,88391.1158098,621131.03,568173.3983822,522973.84,478385.0904016
2022-03-15 21:00:00,1527.422,1395.77349782,0.91381,20000,18276.2,0,0,96629.77,88301.2501237,627025.26,572981.9528406,528868.07,483284.9310467
2022-03-16 21:00:00,1527.422,1392.44371786,0.91163,20000,18232.6,0,0,96629.77,88090.5972251,657745.91,599620.9039333,559588.72,510137.8648136
2022-03-17 21:00:00,1527.422,1385.79943216,0.90728,20000,18145.6,0,0,96629.77,87670.2577256,663703.65,602165.047572,565546.46,513108.9922288
2022-03-18 21:00:00,1527.422,1376.11557668,0.90094,20000,18018.8,0,0,96629.77,87057.6249838,675657.66,608727.0122004,577500.47,520293.2734418
2022-03-19 21:00:00,1527.422,1383.14171788,0.90554,20000,18110.8,0,0,96629.77,87502.1219258,675253.44,611469.0000576,577096.25,522583.738225
2022-03-20 21:00:00,1527.422,1383.14171788,0.90554,20000,18110.8,0,0,96629.77,87502.1219258,675253.44,611469.0000576,577096.25,522583.738225
2022-03-21 21:00:00,1527.422,1383.14171788,0.90554,20000,18110.8,0,0,96629.77,87502.1219258,675253.44,611469.0000576,577096.25,522583.738225
2022-03-22 21:00:00,1527.422,1386.39512674,0.90767,20000,18153.4,0,0,96629.77,87707.9433359,693944.9,629872.967383,595787.71,540778.6307357
2022-03-23 21:00:00,1527.422,1384.82188208,0.90664,20000,18132.8,0,0,96629.77,87608.4146728,684836.88,620900.5088832,586679.69,531907.2741416
2022-03-24 21:00:00,1527.422,1387.76980654,0.90857,20000,18171.4,0,0,96629.77,87794.9101289,695560.54,631965.4398278,597403.35,542782.7617095
2022-03-25 21:00:00,1527.422,1387.3574026,0.9083,20000,18166,0,0,96629.77,87768.820091,691713.43,628283.308469,593556.24,539127.132792
2022-03-26 21:00:00,1527.422,1390.85519898,0.91059,20000,18211.8,0,0,96629.77,87990.1022643,698535.3,636079.258827,600378.11,546698.3031849
2022-03-27 21:00:00,1527.422,1390.85519898,0.91059,20000,18211.8,0,0,96629.77,87990.1022643,698535.3,636079.258827,600378.11,546698.3031849
2022-03-28 21:00:00,1527.422,1390.85519898,0.91059,20000,18211.8,0,0,96629.77,87990.1022643,698535.3,636079.258827,600378.11,546698.3031849
2022-03-29 21:00:00,1527.422,1389.3430512,0.9096,20000,18192,0,0,96629.77,87894.438792,719746.65,654681.55284,621589.46,565397.772816
2022-03-30 21:00:00,1527.422,1377.10840098,0.90159,20000,18031.8,0,0,96629.77,87120.4343343,705201.33,635802.4671147,607044.14,547304.9261826
2022-03-31 21:00:00,1527.422,1368.43264402,0.89591,20000,17918.2,0,0,96629.77,86571.5772407,692353.07,620286.0389437,594195.88,532346.0308508
2022-04-01 21:00:00,1527.422,1379.4911793,0.90315,20000,18063,0,0,96629.77,87271.1767755,694660.2,627382.35963,596503.01,538731.6934815
2022-04-02 21:00:00,1527.422,1382.6223944,0.9052,20000,18104,0,0,96629.77,87469.267804,700038.84,633675.157968,601881.65,544823.26958
2022-04-03 21:00:00,1527.422,1382.6223944,0.9052,20000,18104,0,0,96629.77,87469.267804,700038.84,633675.157968,601881.65,544823.26958
2022-04-04 21:00:00,1527.422,1382.6223944,0.9052,20000,18104,0,0,96629.77,87469.267804,700038.84,633675.157968,601881.65,544823.26958
2022-04-05 21:00:00,1527.422,1391.61890998,0.91109,20000,18221.8,0,0,96629.77,88038.4171493,688781.9,627542.301271,590624.71,538112.2670339
2022-04-06 21:00:00,1527.422,1400.47795758,0.91689,20000,18337.8,0,0,96629.77,88598.8698153,690271.94,632903.4390666,592114.75,542904.0931275
2022-04-07 21:00:00,1527.422,1401.53187876,0.91758,20000,18351.6,0,0,96629.77,88665.5443566,685677.86,629164.2907788,587520.67,539097.2163786
2022-04-08 21:00:00,1527.422,1405.8392088,0.9204,20000,18408,0,0,96629.77,88938.040308,695837.11,640448.476044,597679.92,550104.598368
2022-04-09 21:00:00,1527.422,1403.2425914,0.9187,20000,18374,0,0,96629.77,88773.769699,681460.27,626057.550049,583303.08,535880.539596
2022-04-10 21:00:00,1527.422,1403.2425914,0.9187,20000,18374,0,0,96629.77,88773.769699,681460.27,626057.550049,583303.08,535880.539596
2022-04-11 21:00:00,1527.422,1403.2425914,0.9187,20000,18374,0,0,96629.77,88773.769699,681460.27,626057.550049,583303.08,535880.539596
